genotype,avg,pos,mutations
0001x0,1.0686432546077167,p306,1
0001x1,0.751080923510677,p306,1
0010x0,1.1686734266704604,p306,1
0010x1,1.6518350358110954,p306,1
0011x0,1.1131142820927837,p306,1
0011x1,1.5868555978950447,p306,1
0100x0,1.6253766128403924,p306,1
0100x1,0.9984867772777596,p306,1
0101x0,1.6177640717219794,p306,1
0101x1,1.272159499303092,p306,1
0110x0,1.5207857557744937,p306,1
0110x1,1.878152340368842,p306,1
0111x0,1.6411174553636703,p306,1
0111x1,1.4507371429702551,p306,1
1000x0,1.5253117739513369,p306,1
1000x1,0.9170257649352361,p306,1
1001x0,1.1415804079275174,p306,1
1001x1,-0.014652287871793845,p306,1
1010x0,1.219725055986501,p306,1
1010x1,1.8647816241471296,p306,1
1011x0,1.2381997722282003,p306,1
1011x1,1.6564717747151032,p306,1
1100x0,0.21337687318139764,p306,1
1100x1,0.5750765016423691,p306,1
1101x0,0.1272990385152708,p306,1
1101x1,0.2260146758705588,p306,1
1110x0,0.6182180712891632,p306,1
1110x1,0.17474041976472243,p306,1
1111x0,0.25209666292985666,p306,1
1111x1,-0.06501295246898842,p306,1
00000x,-0.033389013318065645,p313,1
00001x,-0.8011208527150827,p313,1
00010x,0.06864325460771672,p313,1
00011x,-0.248919076489323,p313,1
00100x,0,p313,1
00101x,0.483161609140635,p313,1
00110x,-0.045358872375826406,p313,1
00111x,0.4283824434264345,p313,1
01000x,0.139531789715873,p313,1
01001x,-0.4873580458467599,p313,1
01010x,0.2714273322756193,p313,1
01011x,-0.0741772401432681,p313,1
01100x,0.12909469637945759,p313,1
01101x,0.4864612809738058,p313,1
01110x,0.26545384140278494,p313,1
01111x,0.07507352900936981,p313,1
10000x,-0.11054091590765752,p313,1
10001x,-0.7188269249237582,p313,1
10010x,-0.13511003246153824,p313,1
10011x,-1.2913427282608494,p313,1
10100x,-0.033000260102925394,p313,1
10101x,0.6120563080577033,p313,1
10110x,-0.016254081394425912,p313,1
10111x,0.402017921092477,p313,1
11000x,-0.5025258344937571,p313,1
11001x,-0.14082620603278562,p313,1
11010x,-0.16846671715635297,p313,1
11011x,-0.06975107980106499,p313,1
11100x,0.3664060982953634,p313,1
11101x,-0.07707155322907733,p313,1
11110x,0.20188939489723756,p313,1
11111x,-0.11522022050160752,p313,1
xx0000,1.6759866061954793,p233|p254,2
xx0001,1.1110808845754412,p233|p254,2
xx0010,0.035340282846678894,p233|p254,2
xx0011,0.2995781948693287,p233|p254,2
xx0100,1.460066717642028,p233|p254,2
xx0101,1.2239259552793105,p233|p254,2
xx0110,-0.10333546888448142,p233|p254,2
xx0111,0.9435143432292481,p233|p254,2
xx1000,1.3393248660563972,p233|p254,2
xx1001,1.6096365280752285,p233|p254,2
xx1010,0.3857055522550261,p233|p254,2
xx1011,-0.3067219808649253,p233|p254,2
xx1100,1.2285291186537908,p233|p254,2
xx1101,1.1358598811668428,p233|p254,2
xx1110,-0.2855771639154394,p233|p254,2
xx1111,-0.44950639109245927,p233|p254,2
x0x000,0.05755031101673347,p233|p271,2
x0x001,0.10170195350339994,p233|p271,2
x0x010,-0.12004464335703169,p233|p271,2
x0x011,-0.0734438722312879,p233|p271,2
x0x100,0.011341082073288655,p233|p271,2
x0x101,0.24419916012394413,p233|p271,2
x0x110,0.06348941888890458,p233|p271,2
x0x111,1.0795485483264735,p233|p271,2
x1x000,-0.27911142912234865,p233|p271,2
x1x001,0.6002575970031874,p233|p271,2
x1x010,0.23032062605131554,p233|p271,2
x1x011,-0.6797440479655419,p233|p271,2
x1x100,-0.22019651691494846,p233|p271,2
x1x101,0.15613308601147646,p233|p271,2
x1x110,-0.11875227614205341,p233|p271,2
x1x111,-0.31347218599523385,p233|p271,2
x00x00,-0.13147162938978146,p233|p272,2
x00x01,-0.2580730138694446,p233|p272,2
x00x10,-0.2871810597597866,p233|p272,2
x00x11,-1.4118986393226374,p233|p272,2
x01x00,-0.17768085833322628,p233|p272,2
x01x01,-0.11557580724890038,p233|p272,2
x01x10,-0.10364699751385031,p233|p272,2
x01x11,-0.2589062187648761,p233|p272,2
x10x00,-0.347391517943233,p233|p272,2
x10x01,-0.1452279431655752,p233|p272,2
x10x10,-0.4258568114909469,p233|p272,2
x10x11,-0.7679624909627181,p233|p272,2
x11x00,-0.2884766057358328,p233|p272,2
x11x01,-0.5893524541572861,p233|p272,2
x11x10,-0.7749297136843158,p233|p272,2
x11x11,-0.40169062899241004,p233|p272,2
x000x0,0.22864658368980567,p233|p306,2
x000x1,0.38809241407072204,p233|p306,2
x001x0,0.07293715331980055,p233|p306,2
x001x1,-0.7657332113824709,p233|p306,2
x010x0,0.051051629316040514,p233|p306,2
x010x1,0.2129465883360342,p233|p306,2
x011x0,0.12508549013541648,p233|p306,2
x011x1,0.0696161768200585,p233|p306,2
x100x0,-1.4119997396589947,p233|p306,2
x100x1,-0.42341027563539035,p233|p306,2
x101x0,-1.4904650332067086,p233|p306,2
x101x1,-1.0461448234325332,p233|p306,2
x110x0,-0.9025676844853305,p233|p306,2
x110x1,-1.7034119206041196,p233|p306,2
x111x0,-1.3890207924338136,p233|p306,2
x111x1,-1.5157500954392435,p233|p306,2
x0000x,-0.07715190258959187,p233|p313,2
x0001x,0.0822939277913245,p233|p313,2
x0010x,-0.20375328706925497,p233|p313,2
x0011x,-1.0424236517715264,p233|p313,2
x0100x,-0.033000260102925394,p233|p313,2
x0101x,0.12889469891706828,p233|p313,2
x0110x,0.029104790981400508,p233|p313,2
x0111x,-0.026364522333957474,p233|p313,2
x1000x,-0.6420576242096301,p233|p313,2
x1001x,0.3465318398139743,p233|p313,2
x1010x,-0.4398940494319723,p233|p313,2
x1011x,0.0044261603422031115,p233|p313,2
x1100x,0.23731140191590594,p233|p313,2
x1101x,-0.5635328342028831,p233|p313,2
x1110x,-0.06356444650554738,p233|p313,2
x1111x,-0.19029374951097733,p233|p313,2
0xx000,0.09208374093091487,p254|p271,2
0xx001,0.048257634276433814,p254|p271,2
0xx010,0.11548464745608689,p254|p271,2
0xx011,-0.194978487579065,p254|p271,2
0xx100,0.22139777747763212,p254|p271,2
0xx101,0.3294264135883409,p254|p271,2
0xx110,0.2002801336342559,p254|p271,2
0xx111,-0.3277706171288637,p254|p271,2
1xx000,-0.24457799920816736,p254|p271,2
1xx001,0.5468132777762214,p254|p271,2
1xx010,0.4658499168644341,p254|p271,2
1xx011,-0.8012786633133191,p254|p271,2
1xx100,-0.010139821510604996,p254|p271,2
1xx101,0.241360339475873,p254|p271,2
1xx110,0.0180384386032979,p254|p271,2
1xx111,-1.720791351450571,p254|p271,2
0x0x00,0.3261007995410544,p254|p272,2
0x0x01,0.3559640741750184,p254|p272,2
0x0x10,0.5465101940764558,p254|p272,2
0x0x11,0.40748922355418804,p254|p272,2
0x1x00,0.45541483608777167,p254|p272,2
0x1x01,0.6371328534869255,p254|p272,2
0x1x10,0.6313056802546249,p254|p272,2
0x1x11,0.27469709400438935,p254|p272,2
1x0x00,0.11018091098760285,p254|p272,2
1x0x01,0.4688091448788878,p254|p272,2
1x0x10,0.40783444234529553,p254|p272,2
1x0x11,1.0514253719141073,p254|p272,2
1x1x00,0.3446190886851652,p254|p272,2
1x1x01,0.16335620657853944,p254|p272,2
1x1x10,-0.039977035915840675,p254|p272,2
1x1x11,0.1319126837768554,p254|p272,2
0x00x0,0.3287114225788613,p254|p306,2
0x00x1,0.4695534264132454,p254|p306,2
0x01x0,0.5491208171142627,p254|p306,2
0x01x1,0.521078575792415,p254|p306,2
0x10x0,0.35211232910403334,p254|p306,2
0x10x1,0.22631730455774657,p254|p306,2
0x11x0,0.5280031732708865,p254|p306,2
0x11x1,-0.13611845492478958,p254|p306,2
1x00x0,-1.311934900769939,p254|p306,2
1x00x1,-0.3419492632928669,p254|p306,2
1x01x0,-1.0142813694122463,p254|p306,2
1x01x1,0.24066696374235264,p254|p306,2
1x10x0,-0.6015069846973375,p254|p306,2
1x10x1,-1.6900412043824073,p254|p306,2
1x11x0,-0.9861031092983434,p254|p306,2
1x11x1,-1.7214847271840914,p254|p306,2
0x000x,0.17292080303393864,p254|p313,2
0x001x,0.3137628068683227,p254|p313,2
0x010x,0.20278407766790263,p254|p313,2
0x011x,0.1747418363460549,p254|p313,2
0x100x,0.12909469637945759,p254|p313,2
0x101x,0.003299671833170814,p254|p313,2
0x110x,0.3108127137786114,p254|p313,2
0x111x,-0.3533089144170647,p254|p313,2
1x000x,-0.3919849185860995,p254|p313,2
1x001x,0.5780007188909726,p254|p313,2
1x010x,-0.033356684694814565,p254|p313,2
1x011x,1.2215916484597844,p254|p313,2
1x100x,0.3994063583982892,p254|p313,2
1x101x,-0.6891278612867806,p254|p313,2
1x110x,0.21814347629166342,p254|p313,2
1x111x,-0.5172381415940845,p254|p313,2
00xx00,0.01155897980994254,p271|p272,2
00xx01,-0.13583216049166624,p271|p272,2
00xx10,0.1840217708860803,p271|p272,2
00xx11,-0.42295917105388003,p271|p272,2
01xx00,0.14087301635665972,p271|p272,2
01xx01,0.14533661882024074,p271|p272,2
01xx10,0.2688172570642493,p271|p272,2
01xx11,-0.5557513006036785,p271|p272,2
10xx00,-0.03465024913350229,p271|p272,2
10xx01,0.006665046128877916,p271|p272,2
10xx10,0.36755583313201656,p271|p272,2
10xx11,0.7300332495038815,p271|p272,2
11xx00,0.19978792856406002,p271|p272,2
11xx01,-0.29878789217146995,p271|p272,2
11xx10,-0.08025564512911965,p271|p272,2
11xx11,-0.18947943863337047,p271|p272,2
00x0x0,-0.12799176359107078,p271|p306,2
00x0x1,1.1229016849465814,p271|p306,2
00x1x0,0.04447102748506697,p271|p306,2
00x1x1,0.8357746743843676,p271|p306,2
01x0x0,-0.10459085706589877,p271|p306,2
01x0x1,0.8796655630910823,p271|p306,2
01x1x0,0.023353383641690817,p271|p306,2
01x1x1,0.1785776436671631,p271|p306,2
10x0x0,-0.30558671796483594,p271|p306,2
10x0x1,0.9477558592118934,p271|p306,2
10x1x0,0.09661936430068291,p271|p306,2
10x1x1,1.671124062586897,p271|p306,2
11x0x0,0.40484119810776553,p271|p306,2
11x0x1,-0.4003360818776467,p271|p306,2
11x1x0,0.12479762441458586,p271|p306,2
11x1x1,-0.2910276283395472,p271|p306,2
00x00x,0.033389013318065645,p271|p313,2
00x01x,1.2842824618557178,p271|p313,2
00x10x,-0.11400212698354313,p271|p313,2
00x11x,0.6773015199157575,p271|p313,2
01x00x,-0.010437093336415404,p271|p313,2
01x01x,0.9738193268205657,p271|p313,2
01x10x,-0.005973490872834386,p271|p313,2
01x11x,0.1492507691526379,p271|p313,2
10x00x,0.07754065580473213,p271|p313,2
10x01x,1.3308832329814615,p271|p313,2
10x10x,0.11885595106711233,p271|p313,2
10x11x,1.6933606493533264,p271|p313,2
11x00x,0.8689319327891205,p271|p313,2
11x01x,0.06375465280370829,p271|p313,2
11x10x,0.37035611205359054,p271|p313,2
11x11x,-0.04546914070054253,p271|p313,2
000xx0,-0.2280219356538144,p272|p306,2
000xx1,0.22214757264616297,p272|p306,2
001xx0,-0.055559144577676634,p272|p306,2
001xx1,-0.06497943791605074,p272|p306,2
010xx0,-0.00761254111841303,p272|p306,2
010xx1,0.27367272202533244,p272|p306,2
011xx0,0.12033169958917656,p272|p306,2
011xx1,-0.4274151973985868,p272|p306,2
100xx0,-0.3837313660238195,p272|p306,2
100xx1,-0.93167805280703,p272|p306,2
101xx0,0.01847471624169933,p272|p306,2
101xx1,-0.2083098494320264,p272|p306,2
110xx0,-0.08607783466612684,p272|p306,2
110xx1,-0.34906182577181033,p272|p306,2
111xx0,-0.3661214083593065,p272|p306,2
111xx1,-0.23975337223371085,p272|p306,2
000x0x,0.10203226792578235,p272|p313,2
000x1x,0.5522017762257597,p272|p313,2
001x0x,-0.04535887237582639,p272|p313,2
001x1x,-0.054779165714200495,p272|p313,2
010x0x,0.13189554255974634,p272|p313,2
010x1x,0.4131808057034918,p272|p313,2
011x0x,0.13635914502332735,p272|p313,2
011x1x,-0.411387751964436,p272|p313,2
100x0x,-0.02456911655388072,p272|p313,2
100x1x,-0.5725158033370912,p272|p313,2
101x0x,0.016746178708499482,p272|p313,2
101x1x,-0.21003838696522625,p272|p313,2
110x0x,0.3340591173374041,p272|p313,2
110x1x,0.07107512623172063,p272|p313,2
111x0x,-0.16451670339812585,p272|p313,2
111x1x,-0.03814866727253019,p272|p313,2
0000xx,-0.7677318393970171,p306|p313,2
0001xx,-0.3175623310970397,p306|p313,2
0010xx,0.483161609140635,p306|p313,2
0011xx,0.473741315802261,p306|p313,2
0100xx,-0.6268898355626328,p306|p313,2
0101xx,-0.3456045724188874,p306|p313,2
0110xx,0.35736658459434834,p306|p313,2
0111xx,-0.19038031239341513,p306|p313,2
1000xx,-0.6082860090161007,p306|p313,2
1001xx,-1.1562326957993112,p306|p313,2
1010xx,0.6450565681606286,p306|p313,2
1011xx,0.4182720024869029,p306|p313,2
1100xx,0.3616996284609715,p306|p313,2
1101xx,0.09871563735528799,p306|p313,2
1110xx,-0.44347765152444074,p306|p313,2
1111xx,-0.3171096153988451,p306|p313,2
xxx000,-0.3366617401390821,p233|p254|p271,3
xxx001,0.4985556434997873,p233|p254|p271,3
xxx010,0.3503652694083472,p233|p254|p271,3
xxx011,-0.606300175734254,p233|p254|p271,3
xxx100,-0.23153759898823711,p233|p254|p271,3
xxx101,-0.0880660741124677,p233|p254|p271,3
xxx110,-0.182241695030958,p233|p254|p271,3
xxx111,-1.3930207343217074,p233|p254|p271,3
xx0x00,-0.21591988855345146,p233|p254|p272,3
xx0x01,0.11284507070386929,p233|p254|p272,3
xx0x10,-0.1386757517311603,p233|p254|p272,3
xx0x11,0.6439361483599194,p233|p254|p272,3
xx1x00,-0.11079574740260645,p233|p254|p272,3
xx1x01,-0.4737766469083857,p233|p254|p272,3
xx1x10,-0.6712827161704655,p233|p254|p272,3
xx1x11,-0.14278441022753396,p233|p254|p272,3
xx00x0,-1.6406463233488005,p233|p254|p306,3
xx00x1,-0.8115026897061125,p233|p254|p306,3
xx01x0,-1.5634021865265093,p233|p254|p306,3
xx01x1,-0.2804116120500624,p233|p254|p306,3
xx10x0,-0.9536193138013711,p233|p254|p306,3
xx10x1,-1.9163585089401538,p233|p254|p306,3
xx11x0,-1.5141062825692302,p233|p254|p306,3
xx11x1,-1.585366272259302,p233|p254|p306,3
xx000x,-0.5649057216200382,p233|p254|p313,3
xx001x,0.2642379120226498,p233|p254|p313,3
xx010x,-0.23614076236271742,p233|p254|p313,3
xx011x,1.0468498121137295,p233|p254|p313,3
xx100x,0.2703116620188313,p233|p254|p313,3
xx101x,-0.6924275331199514,p233|p254|p313,3
xx110x,-0.092669237486948,p233|p254|p313,3
xx111x,-0.16392922717701985,p233|p254|p313,3
x0xx00,-0.04620922894344481,p233|p271|p272,3
x0xx01,0.1424972066205442,p233|p271|p272,3
x0xx10,0.18353406224593627,p233|p271|p272,3
x0xx11,1.1529924205577613,p233|p271|p272,3
x1xx00,0.058914912207400194,p233|p271|p272,3
x1xx01,-0.4441245109917109,p233|p271|p272,3
x1xx10,-0.34907290219336895,p233|p271|p272,3
x1xx11,0.36627186197030803,p233|p271|p272,3
x0x0x0,-0.17759495437376516,p233|p271|p306,3
x0x0x1,-0.17514582573468784,p233|p271|p306,3
x0x1x0,0.052148336815615925,p233|p271|p306,3
x0x1x1,0.8353493882025294,p233|p271|p306,3
x1x0x0,0.5094320551736642,p233|p271|p306,3
x1x0x1,-1.2800016449687293,p233|p271|p306,3
x1x1x0,0.10144424077289504,p233|p271|p306,3
x1x1x1,-0.4696052720067103,p233|p271|p306,3
x0x00x,0.044151642486666476,p233|p271|p313,3
x0x01x,0.04660077112574379,p233|p271|p313,3
x0x10x,0.23285807805065548,p233|p271|p313,3
x0x11x,1.016059129437569,p233|p271|p313,3
x1x00x,0.879369026125536,p233|p271|p313,3
x1x01x,-0.9100646740168574,p233|p271|p313,3
x1x10x,0.3763296029264249,p233|p271|p313,3
x1x11x,-0.19471990985318044,p233|p271|p313,3
x00xx0,-0.15570943037000512,p233|p272|p306,3
x00xx1,-1.1538256254531927,p233|p272|p306,3
x01xx0,0.07403386081937596,p233|p272|p306,3
x01xx1,-0.1433304115159757,p233|p272|p306,3
x10xx0,-0.07846529354771392,p233|p272|p306,3
x10xx1,-0.6227345477971429,p233|p272|p306,3
x11xx0,-0.48645310794848307,p233|p272|p306,3
x11xx1,0.18766182516487606,p233|p272|p306,3
x00x0x,-0.12660138447966313,p233|p272|p313,3
x00x1x,-1.1247175795628508,p233|p272|p313,3
x01x0x,0.0621050510843259,p233|p272|p313,3
x01x1x,-0.15525922125102576,p233|p272|p313,3
x10x0x,0.20216357477765778,p233|p272|p313,3
x10x1x,-0.3421056794717712,p233|p272|p313,3
x11x0x,-0.3008758484214533,p233|p272|p313,3
x11x1x,0.3732390846919058,p233|p272|p313,3
x000xx,0.15944583038091636,p233|p306|p313,3
x001xx,-0.8386703647022714,p233|p306|p313,3
x010xx,0.16189495901999368,p233|p306|p313,3
x011xx,-0.05546931331535798,p233|p306|p313,3
x100xx,0.9885894640236044,p233|p306|p313,3
x101xx,0.4443202097741754,p233|p306|p313,3
x110xx,-0.8008442361187891,p233|p306|p313,3
x111xx,-0.12672930300542995,p233|p306|p313,3
0xxx00,0.12931403654671725,p254|p271|p272,3
0xxx01,0.2811687793119071,p254|p271|p272,3
0xxx10,0.08479548617816901,p254|p271|p272,3
0xxx11,-0.1327921295497987,p254|p271|p272,3
1xxx00,0.23443817769756237,p254|p271|p272,3
1xxx01,-0.30545293830034836,p254|p271|p272,3
1xxx10,-0.4478114782611362,p254|p271|p272,3
1xxx11,-0.919512688137252,p254|p271|p272,3
0xx0x0,0.023400906525172016,p254|p271|p306,3
0xx0x1,-0.2432361218554988,p254|p271|p306,3
0xx1x0,-0.02111764384337622,p254|p271|p306,3
0xx1x1,-0.6571970307172046,p254|p271|p306,3
1xx0x0,0.7104279160726015,p254|p271|p306,3
1xx0x1,-1.3480919410895404,p254|p271|p306,3
1xx1x0,0.028178260113902898,p254|p271|p306,3
1xx1x1,-1.962151690926444,p254|p271|p306,3
0xx00x,-0.043826106654481056,p254|p271|p313,3
0xx01x,-0.3104631350351519,p254|p271|p313,3
0xx10x,0.10802863611070879,p254|p271|p313,3
0xx11x,-0.5280507507631196,p254|p271|p313,3
1xx00x,0.7913912769843887,p254|p271|p313,3
1xx01x,-1.2671285801777532,p254|p271|p313,3
1xx10x,0.251500160986478,p254|p271|p313,3
1xx11x,-1.738829790053869,p254|p271|p313,3
0x0xx0,0.22040939453540143,p254|p272|p306,3
0x0xx1,0.05152514937916963,p254|p272|p306,3
0x1xx0,0.1758908441668532,p254|p272|p306,3
0x1xx1,-0.36243575948253615,p254|p272|p306,3
1x0xx0,0.2976535313576927,p254|p272|p306,3
1x0xx1,0.5826162270352195,p254|p272|p306,3
1x1xx0,-0.3845961246010059,p254|p272|p306,3
1x1xx1,-0.031443522801684054,p254|p272|p306,3
0x0x0x,0.029863274633963988,p254|p272|p313,3
0x0x1x,-0.1390209705222678,p254|p272|p313,3
0x1x0x,0.18171801739915383,p254|p272|p313,3
0x1x1x,-0.3566085862502355,p254|p272|p313,3
1x0x0x,0.35862823389128495,p254|p272|p313,3
1x0x1x,0.6435909295688118,p254|p272|p313,3
1x1x0x,-0.18126288210662578,p254|p272|p313,3
1x1x1x,0.17188971969269606,p254|p272|p313,3
0x00xx,0.14084200383438406,p254|p306|p313,3
0x01xx,-0.02804224132184774,p254|p306|p313,3
0x10xx,-0.12579502454628677,p254|p306|p313,3
0x11xx,-0.6641216281956761,p254|p306|p313,3
1x00xx,0.9699856374770721,p254|p306|p313,3
1x01xx,1.254948333154599,p254|p306|p313,3
1x10xx,-1.0885342196850698,p254|p306|p313,3
1x11xx,-0.735381617885748,p254|p306|p313,3
00xxx0,0.17246279107613777,p271|p272|p306,3
00xxx1,-0.2871270105622138,p271|p272|p306,3
01xxx0,0.12794424070758958,p271|p272|p306,3
01xxx1,-0.7010879194239192,p271|p272|p306,3
10xxx0,0.40220608226551885,p271|p272|p306,3
10xxx1,0.7233682033750035,p271|p272|p306,3
11xxx0,-0.28004357369317967,p271|p272|p306,3
11xxx1,0.10930845353809948,p271|p272|p306,3
00xx0x,-0.14739114030160877,p271|p272|p313,3
00xx1x,-0.6069809419399603,p271|p272|p313,3
01xx0x,0.004463602463581018,p271|p272|p313,3
01xx1x,-0.8245685576679278,p271|p272|p313,3
10xx0x,0.0413152952623802,p271|p272|p313,3
10xx1x,0.3624774163718649,p271|p272|p313,3
11xx0x,-0.49857582073553,p271|p272|p313,3
11xx1x,-0.10922379350425082,p271|p272|p313,3
00x0xx,1.2508934485376522,p271|p306|p313,3
00x1xx,0.7913036468993007,p271|p306|p313,3
01x0xx,0.9842564201569811,p271|p306|p313,3
01x1xx,0.1552242600254723,p271|p306|p313,3
10x0xx,1.2533425771767295,p271|p306|p313,3
10x1xx,1.574504698286214,p271|p306|p313,3
11x0xx,-0.8051772799854122,p271|p306|p313,3
11x1xx,-0.41582525275413307,p271|p306|p313,3
000xxx,0.45016950829997737,p272|p306|p313,3
001xxx,-0.009420293338374103,p272|p306|p313,3
010xxx,0.28128526314374547,p272|p306|p313,3
011xxx,-0.5477468969877634,p272|p306|p313,3
100xxx,-0.5479466867832105,p272|p306|p313,3
101xxx,-0.22678456567372574,p272|p306|p313,3
110xxx,-0.2629839911056835,p272|p306|p313,3
111xxx,0.12636803612559566,p272|p306|p313,3
xxxx00,0.10512414115084501,p233|p254|p271|p272,4
xxxx01,-0.586621717612255,p233|p254|p271|p272,4
xxxx10,-0.5326069644393052,p233|p254|p271|p272,4
xxxx11,-0.7867205585874534,p233|p254|p271|p272,4
xxx0x0,0.6870270095474293,p233|p254|p271|p306,4
xxx0x1,-1.1048558192340412,p233|p254|p271|p306,4
xxx1x0,0.04929590395727912,p233|p254|p271|p306,4
xxx1x1,-1.3049546602092397,p233|p254|p271|p306,4
xxx00x,0.8352173836388694,p233|p254|p271|p313,4
xxx01x,-0.9566654451426012,p233|p254|p271|p313,4
xxx10x,0.14347152487576942,p233|p254|p271|p313,4
xxx11x,-1.2107790392907494,p233|p254|p271|p313,4
xx0xx0,0.07724413682229114,p233|p254|p272|p306,4
xx0xx1,0.5310910776560501,p233|p254|p272|p306,4
xx1xx0,-0.5604869687678591,p233|p254|p272|p306,4
xx1xx1,0.33099223668085176,p233|p254|p272|p306,4
xx0x0x,0.32876495925732074,p233|p254|p272|p313,4
xx0x1x,0.7826119000910797,p233|p254|p272|p313,4
xx1x0x,-0.3629808995057793,p233|p254|p272|p313,4
xx1x1x,0.5284983059429316,p233|p254|p272|p313,4
xx00xx,0.829143633642688,p233|p254|p306|p313,4
xx01xx,1.282990574476447,p233|p254|p306|p313,4
xx10xx,-0.9627391951387827,p233|p254|p306|p313,4
xx11xx,-0.07125998969007186,p233|p254|p306|p313,4
x0xxx0,0.22974329118938108,p233|p271|p272|p306,4
