"id","effect","muts","cv","colors","enz"
"1010011",0.944482672150169,4,NA,"#FF554C","NfsA"
"1010101",0.00860017176191757,4,NA,"#FFFFFF","NfsA"
"1010110",0.725911632295048,4,NA,"#FF7C75","NfsA"
"1011001",0.296665190261531,4,NA,"#FFC9C7","NfsA"
"1011010",0.872738827472669,4,NA,"#FF5F57","NfsA"
"1011100",-0.0457574905606751,4,NA,"#F7FDFF","NfsA"
"1100011",0.893761762057943,4,NA,"#FF5C53","NfsA"
"1100101",-0.0259490972071227,4,NA,"#FBFEFF","NfsA"
"1100110",0.791690649020118,4,NA,"#FF6D66","NfsA"
"1101001",0.352182518111362,4,NA,"#FFBFBC","NfsA"
"1101010",0.69810054562339,4,NA,"#FF7F79","NfsA"
"1101100",-0.0273344077338891,4,NA,"#FBFEFF","NfsA"
"1110001",0.315970345456918,4,NA,"#FFC6C3","NfsA"
"1110010",0.781036938621132,4,NA,"#FF716A","NfsA"
"1110100",-0.039529222465701,4,NA,"#F7FDFF","NfsA"
"1111000",0.0128372247051722,4,NA,"#FFFBFB","NfsA"
"0011111",0.920123326290724,5,NA,"#FF5850","NfsA"
"0101111",0.371067862271736,5,NA,"#FFBBB8","NfsA"
"0110111",0.818225893613955,5,NA,"#FF6A62","NfsA"
"0111011",0.54282542695918,5,NA,"#FF9B96","NfsA"
"0111101",-0.00612308505878879,5,NA,"#FFFFFF","NfsA"
"0111110",0.447158031342219,5,NA,"#FFADA9","NfsA"
"1001111",0.876794976200701,5,NA,"#FF5F57","NfsA"
"1010111",0.959518376972998,5,NA,"#FF5148","NfsA"
"1011011",0.927883410330707,5,NA,"#FF554C","NfsA"
"1011101",0.0492180226701817,5,NA,"#FFF4F3","NfsA"
"1011110",0.973589623427257,5,NA,"#FF4E45","NfsA"
"1100111",0.878521795501206,5,NA,"#FF5F57","NfsA"
"1101011",0.910624404889201,5,NA,"#FF5850","NfsA"
"1101101",-0.00612308505878879,5,NA,"#FFFFFF","NfsA"
"1101110",0.813580988568192,5,NA,"#FF6A62","NfsA"
"1110011",0.900913067737669,5,NA,"#FF5C53","NfsA"
"1110101",0.0453229787866575,5,NA,"#FFF7F7","NfsA"
"1110110",0.953759691733229,5,NA,"#FF5148","NfsA"
"1111001",0.809559714635268,5,NA,"#FF6A62","NfsA"
"1111010",0.951337518795918,5,NA,"#FF5148","NfsA"
"1111100",-0.0385789059335517,5,NA,"#F7FDFF","NfsA"
"0111111",0.709269960975831,6,NA,"#FF7F79","NfsA"
"1011111",0.942008053022313,6,NA,"#FF554C","NfsA"
"1101111",0.888179493918325,6,NA,"#FF5C53","NfsA"
"1110111",0.955687750313506,6,NA,"#FF5148","NfsA"
"1111011",0.949390006644913,6,NA,"#FF5148","NfsA"
"1111101",0.0791812460476248,6,NA,"#FFF0F0","NfsA"
"1111110",0.967547976218862,6,NA,"#FF4E45","NfsA"
"1111111",0.974511692737328,7,NA,"#FF4E45","NfsA"
